Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Tipo de prestador;Especialidad
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Laboratorio Micologia
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Laboratorio Radioinmunoensayo
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Laboratorio Virologia
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Radiologia
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Resonancia Magnetica Nuclear
IDIM Centro;30639617625;6129;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 01;Retiro;Libertad 836;5031-4100;Diagnostico;Tomografia Computada
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Densitometria Osea
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Eco-Doppler
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Ecografia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Ecografia Infantil
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Eco Estres
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Electrocardiograma
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Electroencefalograma
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Electromiograma
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Ergometria
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Estudios mamarios
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Holter
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Kinesiologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Alergia e Inmunologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Bacteriologia y Serologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Dosaje Hormonal
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Estudios Nefrologicos
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Micologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Radioinmunoensayo
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Laboratorio Virologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Potenciales Evocados
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Presurometria
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Puncion Mamaria
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Radiologia
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Resonador abierto
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Resonancia Magnetica Nuclear
IMAGEN TEST;30661293299;3686;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Av. Varela 140;4630-1400;Diagnostico;Tomografia Computada
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Eco-Doppler
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Ecografia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Eco Estres
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Electrocardiograma
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Holter
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Alergia e Inmunologia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Bacteriologia y Serologia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Dosaje Hormonal
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Estudios Nefrologicos
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Micologia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Laboratorio Virologia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Monitoreo Fetal
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;PET
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Polisomnografia
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Presurometria
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Puncion Mamaria
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Resonancia Magnetica Nuclear
IMAXE;30709696412;7799;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2340;4959-0100;Diagnostico;Tomografia Computada
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Eco-Doppler
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Ecografia
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Ecografia Infantil
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Eco Estres
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Electrocardiograma
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Ergometria
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Holter
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Alergia e Inmunologia
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Bacteriologia y Serologia
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Dosaje Hormonal
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Estudios Nefrologicos
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Micologia
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Radioinmunoensayo
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Laboratorio Virologia
IMAXE;30709696412;7799;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Av. Cordoba 2370;0810 345-7400;Diagnostico;Presurometria
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Eco-Doppler
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Ecografia
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Ecografia Infantil
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Monitoreo Fetal
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Resonador abierto
IMAXE;30709696412;7799;3;Buenos Aires;LA PLATA;Berazategui;Berazategui;Av. 14 5889;0810-345-4700;Diagnostico;Resonancia Magnetica Nuclear
IMAXE;30709696412;7799;4;Buenos Aires;LA PLATA;La Plata;La Plata;Calle 34 785;0810-345-4700;Diagnostico;PET
IMAXE;30709696412;7799;4;Buenos Aires;LA PLATA;La Plata;La Plata;Calle 34 785;0810-345-4700;Diagnostico;Tomografia Computada
IMAXE;30709696412;7799;5;Buenos Aires;BUENOS AIRES ZONA 3;Junin;Junin;Ruta 188 y Alberdi;+549-2364-582-247;Diagnostico;PET
IMAXE;30709696412;7799;5;Buenos Aires;BUENOS AIRES ZONA 3;Junin;Junin;Ruta 188 y Alberdi;+549-2364-582-247;Diagnostico;Tomografia Computada
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Anatomia Patologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Camara Gamma - Medicina Nuclear - Radioisotopos
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Densitometria Osea
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Electrocardiograma
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Endoscopia Digestiva
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Ergometria
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Estudios mamarios
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Holter
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Laboratorio Alergia e Inmunologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Laboratorio Bacteriologia y Serologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Laboratorio Micologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Laboratorio Virologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Presurometria
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Puncion Mamaria
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Radiologia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Radiologia Infantil
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Radioterapia
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Resonancia Magnetica Nuclear
INVESTIGACIONES MEDICAS;30639691930;1065;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pichincha 69;4127-2800;Diagnostico;Tomografia Computada
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Anatomia Patologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Camara Gamma - Medicina Nuclear - Radioisotopos
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Densitometria Osea
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Electrocardiograma
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Endoscopia Digestiva
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Ergometria
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Estudios mamarios
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Holter
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Laboratorio Alergia e Inmunologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Laboratorio Bacteriologia y Serologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Laboratorio Micologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Laboratorio Virologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Presurometria
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Puncion Mamaria
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Radiologia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Radiologia Infantil
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Radioterapia
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Resonancia Magnetica Nuclear
INVESTIGACIONES MEDICAS;30639691930;1065;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Viamonte 1871;4127-2800;Diagnostico;Tomografia Computada
ISO INSTITUTO SUPERIOR DE ORL;30680051808;4358;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pasteur 740;1135183796;EspecialidadesAmbulatorio;Otorrinolaringologia
ISO INSTITUTO SUPERIOR DE ORL;30680051808;4358;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pasteur 740;1135183796;EspecialidadesAmbulatorio;Otorrinolaringologia Infantil
ISO INSTITUTO SUPERIOR DE ORL;30680051808;4358;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pasteur 740;1135183796;Cirugias;Cabeza y Cuello
ISO INSTITUTO SUPERIOR DE ORL;30680051808;4358;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Pasteur 740;1135183796;Cirugias;Nariz y oido
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Alergia e Inmunologia
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Bacteriologia y Serologia
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Dosaje Hormonal
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Estudios Nefrologicos
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Micologia
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Radioinmunoensayo
LABORATORIO DE MEDICINA;30581050301;3869;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 03;Balvanera;Olaya 1644;113264-7777;Diagnostico;Laboratorio Virologia
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Alergia e Inmunologia
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Bacteriologia y Serologia
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Dosaje Hormonal
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Estudios Nefrologicos
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Micologia
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Radioinmunoensayo
LABORATORIO DE MEDICINA;30581050301;3869;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 02;Recoleta;Av. Coronel Diaz 1965;114708-7400;Diagnostico;Laboratorio Virologia
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Alergia e Inmunologia
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Bacteriologia y Serologia
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Dosaje Hormonal
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Estudios Nefrologicos
LABORATORIO DE MEDICINA;30581050301;3869;3;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 11;Villa General Mitre;Trelles 1566;4708-7400;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
